# N0-SQE,   N0-GMV,  N1-SQE,  N1-GMV,  N0-SQE(curl), N0-GMV(curl)
3.52565e-19 3.35364e-19 1.70528e-21 1.65984e-21 2.97515e-19 2.84182e-19
3.52200e-19 3.35026e-19 1.70791e-21 1.66254e-21 2.97484e-19 2.84154e-19
3.51835e-19 3.34687e-19 1.71058e-21 1.66529e-21 2.97455e-19 2.84126e-19
3.51471e-19 3.34349e-19 1.71329e-21 1.66809e-21 2.97426e-19 2.84100e-19
3.51107e-19 3.34011e-19 1.71602e-21 1.67093e-21 2.97398e-19 2.84074e-19
3.50744e-19 3.33673e-19 1.71879e-21 1.67382e-21 2.97371e-19 2.84049e-19
3.50381e-19 3.33335e-19 1.72159e-21 1.67675e-21 2.97344e-19 2.84025e-19
3.50018e-19 3.32998e-19 1.72442e-21 1.67972e-21 2.97319e-19 2.84001e-19
3.49655e-19 3.32661e-19 1.72727e-21 1.68273e-21 2.97294e-19 2.83979e-19
3.49293e-19 3.32325e-19 1.73016e-21 1.68579e-21 2.97270e-19 2.83957e-19
3.48932e-19 3.31989e-19 1.73307e-21 1.68889e-21 2.97246e-19 2.83936e-19
3.48570e-19 3.31653e-19 1.73601e-21 1.69202e-21 2.97224e-19 2.83915e-19
3.48209e-19 3.31317e-19 1.73897e-21 1.69519e-21 2.97202e-19 2.83896e-19
3.47849e-19 3.30982e-19 1.74195e-21 1.69840e-21 2.97182e-19 2.83877e-19
3.47489e-19 3.30647e-19 1.74496e-21 1.70165e-21 2.97161e-19 2.83859e-19
3.47129e-19 3.30313e-19 1.74799e-21 1.70493e-21 2.97142e-19 2.83841e-19
3.46770e-19 3.29979e-19 1.75104e-21 1.70825e-21 2.97124e-19 2.83825e-19
3.46411e-19 3.29645e-19 1.75411e-21 1.71160e-21 2.97106e-19 2.83809e-19
3.46052e-19 3.29312e-19 1.75720e-21 1.71498e-21 2.97089e-19 2.83794e-19
3.45694e-19 3.28979e-19 1.76030e-21 1.71838e-21 2.97073e-19 2.83780e-19
3.45337e-19 3.28646e-19 1.76342e-21 1.72182e-21 2.97058e-19 2.83766e-19
3.44979e-19 3.28314e-19 1.76656e-21 1.72528e-21 2.97043e-19 2.83754e-19
3.44623e-19 3.27982e-19 1.76970e-21 1.72877e-21 2.97030e-19 2.83742e-19
3.44266e-19 3.27651e-19 1.77285e-21 1.73228e-21 2.97017e-19 2.83731e-19
3.43911e-19 3.27320e-19 1.77602e-21 1.73581e-21 2.97004e-19 2.83720e-19
3.43555e-19 3.26990e-19 1.77919e-21 1.73936e-21 2.96993e-19 2.83711e-19
3.43201e-19 3.26660e-19 1.78237e-21 1.74293e-21 2.96983e-19 2.83702e-19
3.42846e-19 3.26330e-19 1.78555e-21 1.74652e-21 2.96973e-19 2.83693e-19
3.42492e-19 3.26001e-19 1.78874e-21 1.75012e-21 2.96964e-19 2.83686e-19
3.42139e-19 3.25672e-19 1.79193e-21 1.75374e-21 2.96956e-19 2.83679e-19
3.41786e-19 3.25344e-19 1.79512e-21 1.75737e-21 2.96948e-19 2.83674e-19
3.41434e-19 3.25017e-19 1.79831e-21 1.76101e-21 2.96941e-19 2.83668e-19
3.41082e-19 3.24689e-19 1.80150e-21 1.76466e-21 2.96936e-19 2.83664e-19
3.40731e-19 3.24363e-19 1.80469e-21 1.76833e-21 2.96931e-19 2.83661e-19
3.40380e-19 3.24036e-19 1.80787e-21 1.77199e-21 2.96926e-19 2.83658e-19
3.40030e-19 3.23711e-19 1.81105e-21 1.77567e-21 2.96923e-19 2.83656e-19
3.39681e-19 3.23386e-19 1.81422e-21 1.77935e-21 2.96920e-19 2.83654e-19
3.39331e-19 3.23061e-19 1.81738e-21 1.78303e-21 2.96918e-19 2.83654e-19
3.38983e-19 3.22737e-19 1.82054e-21 1.78672e-21 2.96917e-19 2.83654e-19
3.38635e-19 3.22413e-19 1.82369e-21 1.79040e-21 2.96916e-19 2.83655e-19
3.38288e-19 3.22090e-19 1.82682e-21 1.79409e-21 2.96917e-19 2.83656e-19
3.37941e-19 3.21767e-19 1.82995e-21 1.79777e-21 2.96918e-19 2.83659e-19
3.37595e-19 3.21446e-19 1.83306e-21 1.80146e-21 2.96920e-19 2.83662e-19
3.37249e-19 3.21124e-19 1.83616e-21 1.80513e-21 2.96923e-19 2.83666e-19
3.36904e-19 3.20803e-19 1.83924e-21 1.80881e-21 2.96926e-19 2.83671e-19
3.36560e-19 3.20483e-19 1.84231e-21 1.81247e-21 2.96930e-19 2.83676e-19
3.36216e-19 3.20163e-19 1.84536e-21 1.81614e-21 2.96935e-19 2.83682e-19
3.35873e-19 3.19844e-19 1.84840e-21 1.81979e-21 2.96941e-19 2.83689e-19
3.35531e-19 3.19526e-19 1.85142e-21 1.82343e-21 2.96948e-19 2.83697e-19
3.35189e-19 3.19208e-19 1.85442e-21 1.82706e-21 2.96955e-19 2.83705e-19
3.34848e-19 3.18890e-19 1.85739e-21 1.83068e-21 2.96963e-19 2.83714e-19
3.34507e-19 3.18574e-19 1.86035e-21 1.83429e-21 2.96972e-19 2.83724e-19
3.34168e-19 3.18258e-19 1.86328e-21 1.83788e-21 2.96982e-19 2.83735e-19
3.33828e-19 3.17942e-19 1.86620e-21 1.84146e-21 2.96992e-19 2.83746e-19
3.33490e-19 3.17628e-19 1.86908e-21 1.84502e-21 2.97004e-19 2.83758e-19
3.33152e-19 3.17313e-19 1.87195e-21 1.84857e-21 2.97016e-19 2.83771e-19
3.32815e-19 3.17000e-19 1.87479e-21 1.85209e-21 2.97028e-19 2.83785e-19
3.32478e-19 3.16687e-19 1.87760e-21 1.85560e-21 2.97042e-19 2.83799e-19
3.32143e-19 3.16375e-19 1.88038e-21 1.85908e-21 2.97056e-19 2.83814e-19
3.31808e-19 3.16063e-19 1.88314e-21 1.86255e-21 2.97071e-19 2.83830e-19
3.31473e-19 3.15753e-19 1.88586e-21 1.86599e-21 2.97087e-19 2.83847e-19
3.31140e-19 3.15442e-19 1.88855e-21 1.86940e-21 2.97104e-19 2.83864e-19
3.30807e-19 3.15133e-19 1.89122e-21 1.87279e-21 2.97121e-19 2.83882e-19
3.30475e-19 3.14824e-19 1.89385e-21 1.87615e-21 2.97139e-19 2.83901e-19
3.30143e-19 3.14516e-19 1.89644e-21 1.87948e-21 2.97158e-19 2.83921e-19
3.29812e-19 3.14209e-19 1.89900e-21 1.88278e-21 2.97178e-19 2.83941e-19
3.29482e-19 3.13902e-19 1.90153e-21 1.88604e-21 2.97198e-19 2.83962e-19
3.29153e-19 3.13596e-19 1.90402e-21 1.88928e-21 2.97220e-19 2.83984e-19
3.28825e-19 3.13291e-19 1.90647e-21 1.89248e-21 2.97242e-19 2.84006e-19
3.28497e-19 3.12986e-19 1.90889e-21 1.89565e-21 2.97264e-19 2.84029e-19
3.28170e-19 3.12682e-19 1.91126e-21 1.89878e-21 2.97288e-19 2.84053e-19
3.27844e-19 3.12379e-19 1.91360e-21 1.90187e-21 2.97312e-19 2.84078e-19
3.27518e-19 3.12077e-19 1.91589e-21 1.90493e-21 2.97337e-19 2.84104e-19
3.27194e-19 3.11775e-19 1.91814e-21 1.90794e-21 2.97363e-19 2.84130e-19
3.26870e-19 3.11475e-19 1.92035e-21 1.91091e-21 2.97389e-19 2.84157e-19
3.26547e-19 3.11175e-19 1.92251e-21 1.91384e-21 2.97417e-19 2.84184e-19
3.26224e-19 3.10875e-19 1.92463e-21 1.91673e-21 2.97445e-19 2.84213e-19
3.25903e-19 3.10577e-19 1.92671e-21 1.91957e-21 2.97474e-19 2.84242e-19
3.25582e-19 3.10279e-19 1.92874e-21 1.92237e-21 2.97503e-19 2.84272e-19
3.25262e-19 3.09982e-19 1.93073e-21 1.92513e-21 2.97534e-19 2.84302e-19
3.24943e-19 3.09685e-19 1.93267e-21 1.92784e-21 2.97565e-19 2.84334e-19
3.24625e-19 3.09390e-19 1.93456e-21 1.93050e-21 2.97597e-19 2.84366e-19
3.24307e-19 3.09095e-19 1.93640e-21 1.93311e-21 2.97629e-19 2.84399e-19
3.23991e-19 3.08801e-19 1.93820e-21 1.93567e-21 2.97663e-19 2.84432e-19
3.23675e-19 3.08508e-19 1.93995e-21 1.93819e-21 2.97697e-19 2.84466e-19
3.23360e-19 3.08216e-19 1.94166e-21 1.94066e-21 2.97732e-19 2.84501e-19
3.23046e-19 3.07924e-19 1.94331e-21 1.94307e-21 2.97768e-19 2.84537e-19
3.22732e-19 3.07633e-19 1.94492e-21 1.94544e-21 2.97804e-19 2.84574e-19
3.22420e-19 3.07343e-19 1.94647e-21 1.94775e-21 2.97841e-19 2.84611e-19
3.22108e-19 3.07054e-19 1.94798e-21 1.95001e-21 2.97879e-19 2.84649e-19
3.21797e-19 3.06766e-19 1.94943e-21 1.95222e-21 2.97918e-19 2.84688e-19
3.21487e-19 3.06478e-19 1.95084e-21 1.95437e-21 2.97958e-19 2.84727e-19
3.21178e-19 3.06192e-19 1.95219e-21 1.95647e-21 2.97998e-19 2.84767e-19
3.20870e-19 3.05906e-19 1.95349e-21 1.95851e-21 2.98039e-19 2.84808e-19
3.20562e-19 3.05620e-19 1.95474e-21 1.96050e-21 2.98081e-19 2.84850e-19
3.20256e-19 3.05336e-19 1.95594e-21 1.96243e-21 2.98123e-19 2.84892e-19
3.19950e-19 3.05053e-19 1.95708e-21 1.96430e-21 2.98167e-19 2.84935e-19
3.19645e-19 3.04770e-19 1.95818e-21 1.96612e-21 2.98211e-19 2.84979e-19
3.19341e-19 3.04488e-19 1.95922e-21 1.96788e-21 2.98256e-19 2.85023e-19
3.19038e-19 3.04207e-19 1.96020e-21 1.96958e-21 2.98301e-19 2.85069e-19
3.18735e-19 3.03927e-19 1.96114e-21 1.97122e-21 2.98347e-19 2.85114e-19
3.18434e-19 3.03647e-19 1.96202e-21 1.97280e-21 2.98395e-19 2.85161e-19
3.18133e-19 3.03369e-19 1.96285e-21 1.97433e-21 2.98442e-19 2.85209e-19
3.17834e-19 3.03091e-19 1.96362e-21 1.97579e-21 2.98491e-19 2.85257e-19
3.17535e-19 3.02814e-19 1.96435e-21 1.97720e-21 2.98540e-19 2.85306e-19
3.17237e-19 3.02538e-19 1.96502e-21 1.97855e-21 2.98591e-19 2.85355e-19
3.16940e-19 3.02263e-19 1.96563e-21 1.97983e-21 2.98641e-19 2.85406e-19
3.16644e-19 3.01988e-19 1.96620e-21 1.98106e-21 2.98693e-19 2.85457e-19
3.16348e-19 3.01714e-19 1.96671e-21 1.98223e-21 2.98745e-19 2.85509e-19
3.16054e-19 3.01442e-19 1.96717e-21 1.98333e-21 2.98799e-19 2.85561e-19
3.15760e-19 3.01170e-19 1.96757e-21 1.98437e-21 2.98853e-19 2.85614e-19
3.15468e-19 3.00898e-19 1.96793e-21 1.98535e-21 2.98907e-19 2.85669e-19
3.15176e-19 3.00628e-19 1.96822e-21 1.98627e-21 2.98963e-19 2.85723e-19
3.14885e-19 3.00359e-19 1.96847e-21 1.98713e-21 2.99019e-19 2.85779e-19
3.14595e-19 3.00090e-19 1.96866e-21 1.98793e-21 2.99076e-19 2.85835e-19
3.14305e-19 2.99822e-19 1.96880e-21 1.98866e-21 2.99134e-19 2.85892e-19
3.14017e-19 2.99555e-19 1.96888e-21 1.98933e-21 2.99192e-19 2.85950e-19
3.13730e-19 2.99289e-19 1.96891e-21 1.98994e-21 2.99251e-19 2.86008e-19
3.13443e-19 2.99023e-19 1.96889e-21 1.99048e-21 2.99311e-19 2.86067e-19
3.13157e-19 2.98759e-19 1.96882e-21 1.99097e-21 2.99372e-19 2.86127e-19
3.12872e-19 2.98495e-19 1.96870e-21 1.99139e-21 2.99433e-19 2.86187e-19
3.12588e-19 2.98232e-19 1.96852e-21 1.99175e-21 2.99496e-19 2.86249e-19
3.12305e-19 2.97970e-19 1.96829e-21 1.99205e-21 2.99559e-19 2.86311e-19
3.12023e-19 2.97709e-19 1.96802e-21 1.99229e-21 2.99623e-19 2.86374e-19
3.11741e-19 2.97448e-19 1.96769e-21 1.99246e-21 2.99687e-19 2.86437e-19
3.11461e-19 2.97188e-19 1.96731e-21 1.99258e-21 2.99752e-19 2.86501e-19
3.11181e-19 2.96929e-19 1.96688e-21 1.99264e-21 2.99818e-19 2.86566e-19
3.10902e-19 2.96671e-19 1.96640e-21 1.99263e-21 2.99885e-19 2.86632e-19
3.10624e-19 2.96414e-19 1.96588e-21 1.99257e-21 2.99953e-19 2.86698e-19
3.10347e-19 2.96157e-19 1.96530e-21 1.99244e-21 3.00021e-19 2.86766e-19
3.10071e-19 2.95902e-19 1.96468e-21 1.99226e-21 3.00090e-19 2.86834e-19
3.09796e-19 2.95647e-19 1.96400e-21 1.99201e-21 3.00160e-19 2.86902e-19
3.09521e-19 2.95393e-19 1.96328e-21 1.99171e-21 3.00231e-19 2.86972e-19
3.09247e-19 2.95139e-19 1.96252e-21 1.99134e-21 3.00302e-19 2.87042e-19
3.08975e-19 2.94887e-19 1.96170e-21 1.99092e-21 3.00374e-19 2.87112e-19
3.08702e-19 2.94635e-19 1.96084e-21 1.99044e-21 3.00447e-19 2.87184e-19
3.08431e-19 2.94384e-19 1.95993e-21 1.98990e-21 3.00521e-19 2.87256e-19
3.08161e-19 2.94134e-19 1.95898e-21 1.98930e-21 3.00595e-19 2.87329e-19
3.07891e-19 2.93884e-19 1.95798e-21 1.98864e-21 3.00670e-19 2.87403e-19
3.07623e-19 2.93636e-19 1.95694e-21 1.98793e-21 3.00746e-19 2.87477e-19
3.07355e-19 2.93388e-19 1.95585e-21 1.98716e-21 3.00823e-19 2.87553e-19
3.07088e-19 2.93141e-19 1.95472e-21 1.98634e-21 3.00901e-19 2.87629e-19
3.06821e-19 2.92894e-19 1.95355e-21 1.98547e-21 3.00979e-19 2.87705e-19
3.06556e-19 2.92649e-19 1.95234e-21 1.98454e-21 3.01058e-19 2.87783e-19
3.06291e-19 2.92404e-19 1.95109e-21 1.98356e-21 3.01138e-19 2.87861e-19
3.06027e-19 2.92160e-19 1.94980e-21 1.98253e-21 3.01218e-19 2.87940e-19
3.05764e-19 2.91916e-19 1.94847e-21 1.98144e-21 3.01299e-19 2.88019e-19
3.05502e-19 2.91674e-19 1.94711e-21 1.98031e-21 3.01382e-19 2.88100e-19
3.05240e-19 2.91432e-19 1.94570e-21 1.97912e-21 3.01464e-19 2.88181e-19
3.04980e-19 2.91190e-19 1.94426e-21 1.97789e-21 3.01548e-19 2.88263e-19
3.04720e-19 2.90950e-19 1.94279e-21 1.97661e-21 3.01632e-19 2.88345e-19
3.04461e-19 2.90710e-19 1.94127e-21 1.97528e-21 3.01717e-19 2.88429e-19
3.04202e-19 2.90471e-19 1.93973e-21 1.97390e-21 3.01803e-19 2.88513e-19
3.03944e-19 2.90233e-19 1.93815e-21 1.97248e-21 3.01890e-19 2.88597e-19
3.03688e-19 2.89995e-19 1.93654e-21 1.97101e-21 3.01977e-19 2.88683e-19
3.03431e-19 2.89758e-19 1.93489e-21 1.96950e-21 3.02066e-19 2.88769e-19
3.03176e-19 2.89522e-19 1.93322e-21 1.96794e-21 3.02155e-19 2.88856e-19
3.02921e-19 2.89286e-19 1.93151e-21 1.96634e-21 3.02244e-19 2.88944e-19
3.02667e-19 2.89051e-19 1.92978e-21 1.96470e-21 3.02335e-19 2.89032e-19
3.02414e-19 2.88817e-19 1.92801e-21 1.96302e-21 3.02426e-19 2.89122e-19
3.02161e-19 2.88583e-19 1.92622e-21 1.96129e-21 3.02518e-19 2.89212e-19
3.01910e-19 2.88350e-19 1.92440e-21 1.95953e-21 3.02611e-19 2.89302e-19
3.01658e-19 2.88118e-19 1.92256e-21 1.95773e-21 3.02705e-19 2.89394e-19
3.01408e-19 2.87887e-19 1.92069e-21 1.95589e-21 3.02799e-19 2.89486e-19
3.01158e-19 2.87656e-19 1.91880e-21 1.95402e-21 3.02894e-19 2.89579e-19
3.00909e-19 2.87425e-19 1.91688e-21 1.95211e-21 3.02990e-19 2.89672e-19
3.00661e-19 2.87196e-19 1.91494e-21 1.95017e-21 3.03087e-19 2.89767e-19
3.00413e-19 2.86967e-19 1.91298e-21 1.94819e-21 3.03184e-19 2.89862e-19
3.00166e-19 2.86738e-19 1.91100e-21 1.94618e-21 3.03282e-19 2.89958e-19
2.99920e-19 2.86511e-19 1.90900e-21 1.94414e-21 3.03381e-19 2.90055e-19
2.99674e-19 2.86283e-19 1.90699e-21 1.94207e-21 3.03481e-19 2.90152e-19
2.99429e-19 2.86057e-19 1.90495e-21 1.93997e-21 3.03582e-19 2.90250e-19
2.99184e-19 2.85831e-19 1.90290e-21 1.93784e-21 3.03683e-19 2.90349e-19
2.98940e-19 2.85605e-19 1.90083e-21 1.93569e-21 3.03785e-19 2.90449e-19
2.98697e-19 2.85381e-19 1.89875e-21 1.93350e-21 3.03888e-19 2.90549e-19
2.98455e-19 2.85157e-19 1.89665e-21 1.93129e-21 3.03992e-19 2.90650e-19
2.98213e-19 2.84933e-19 1.89454e-21 1.92906e-21 3.04096e-19 2.90752e-19
2.97971e-19 2.84710e-19 1.89242e-21 1.92680e-21 3.04201e-19 2.90854e-19
2.97730e-19 2.84487e-19 1.89029e-21 1.92453e-21 3.04307e-19 2.90958e-19
2.97490e-19 2.84266e-19 1.88814e-21 1.92223e-21 3.04414e-19 2.91062e-19
2.97250e-19 2.84044e-19 1.88599e-21 1.91991e-21 3.04522e-19 2.91167e-19
2.97011e-19 2.83823e-19 1.88383e-21 1.91757e-21 3.04630e-19 2.91272e-19
2.96773e-19 2.83603e-19 1.88167e-21 1.91522e-21 3.04739e-19 2.91379e-19
2.96535e-19 2.83383e-19 1.87949e-21 1.91285e-21 3.04849e-19 2.91486e-19
2.96297e-19 2.83164e-19 1.87732e-21 1.91046e-21 3.04960e-19 2.91594e-19
2.96060e-19 2.82946e-19 1.87514e-21 1.90807e-21 3.05071e-19 2.91702e-19
2.95824e-19 2.82727e-19 1.87296e-21 1.90566e-21 3.05184e-19 2.91812e-19
2.95588e-19 2.82510e-19 1.87078e-21 1.90324e-21 3.05297e-19 2.91922e-19
2.95353e-19 2.82293e-19 1.86859e-21 1.90081e-21 3.05411e-19 2.92033e-19
2.95118e-19 2.82076e-19 1.86641e-21 1.89837e-21 3.05525e-19 2.92144e-19
2.94884e-19 2.81860e-19 1.86423e-21 1.89592e-21 3.05641e-19 2.92257e-19
2.94650e-19 2.81644e-19 1.86206e-21 1.89347e-21 3.05757e-19 2.92370e-19
2.94417e-19 2.81429e-19 1.85988e-21 1.89102e-21 3.05874e-19 2.92484e-19
2.94184e-19 2.81215e-19 1.85772e-21 1.88856e-21 3.05992e-19 2.92599e-19
2.93952e-19 2.81000e-19 1.85555e-21 1.88610e-21 3.06110e-19 2.92714e-19
2.93720e-19 2.80787e-19 1.85340e-21 1.88363e-21 3.06230e-19 2.92830e-19
2.93489e-19 2.80573e-19 1.85125e-21 1.88117e-21 3.06350e-19 2.92947e-19
2.93258e-19 2.80361e-19 1.84912e-21 1.87871e-21 3.06471e-19 2.93065e-19
2.93027e-19 2.80148e-19 1.84699e-21 1.87625e-21 3.06592e-19 2.93183e-19
2.92797e-19 2.79936e-19 1.84487e-21 1.87379e-21 3.06715e-19 2.93303e-19
2.92568e-19 2.79725e-19 1.84277e-21 1.87134e-21 3.06838e-19 2.93423e-19
2.92339e-19 2.79514e-19 1.84068e-21 1.86890e-21 3.06962e-19 2.93543e-19
2.92110e-19 2.79303e-19 1.83860e-21 1.86646e-21 3.07087e-19 2.93665e-19
2.91882e-19 2.79093e-19 1.83654e-21 1.86403e-21 3.07213e-19 2.93787e-19
2.91654e-19 2.78883e-19 1.83450e-21 1.86161e-21 3.07340e-19 2.93910e-19
2.91426e-19 2.78674e-19 1.83247e-21 1.85921e-21 3.07467e-19 2.94034e-19
2.91200e-19 2.78465e-19 1.83046e-21 1.85681e-21 3.07595e-19 2.94159e-19
2.90973e-19 2.78257e-19 1.82847e-21 1.85443e-21 3.07724e-19 2.94284e-19
2.90747e-19 2.78048e-19 1.82650e-21 1.85206e-21 3.07854e-19 2.94410e-19
2.90521e-19 2.77841e-19 1.82455e-21 1.84970e-21 3.07984e-19 2.94537e-19
2.90296e-19 2.77633e-19 1.82262e-21 1.84737e-21 3.08115e-19 2.94665e-19
2.90071e-19 2.77426e-19 1.82072e-21 1.84505e-21 3.08248e-19 2.94793e-19
2.89846e-19 2.77220e-19 1.81884e-21 1.84275e-21 3.08380e-19 2.94923e-19
2.89622e-19 2.77014e-19 1.81698e-21 1.84047e-21 3.08514e-19 2.95053e-19
2.89398e-19 2.76808e-19 1.81515e-21 1.83821e-21 3.08649e-19 2.95183e-19
2.89175e-19 2.76602e-19 1.81335e-21 1.83597e-21 3.08784e-19 2.95315e-19
2.88951e-19 2.76397e-19 1.81157e-21 1.83376e-21 3.08920e-19 2.95447e-19
2.88729e-19 2.76192e-19 1.80982e-21 1.83157e-21 3.09057e-19 2.95580e-19
2.88506e-19 2.75988e-19 1.80811e-21 1.82941e-21 3.09195e-19 2.95714e-19
2.88284e-19 2.75784e-19 1.80641e-21 1.82727e-21 3.09333e-19 2.95849e-19
2.88063e-19 2.75580e-19 1.80475e-21 1.82516e-21 3.09473e-19 2.95984e-19
2.87841e-19 2.75377e-19 1.80312e-21 1.82307e-21 3.09613e-19 2.96120e-19
2.87620e-19 2.75174e-19 1.80152e-21 1.82101e-21 3.09754e-19 2.96257e-19
2.87400e-19 2.74971e-19 1.79996e-21 1.81899e-21 3.09896e-19 2.96395e-19
2.87180e-19 2.74768e-19 1.79842e-21 1.81699e-21 3.10038e-19 2.96534e-19
2.86960e-19 2.74566e-19 1.79692e-21 1.81502e-21 3.10182e-19 2.96673e-19
2.86740e-19 2.74365e-19 1.79545e-21 1.81309e-21 3.10326e-19 2.96813e-19
2.86521e-19 2.74163e-19 1.79401e-21 1.81119e-21 3.10471e-19 2.96954e-19
2.86302e-19 2.73962e-19 1.79261e-21 1.80932e-21 3.10617e-19 2.97096e-19
2.86083e-19 2.73761e-19 1.79125e-21 1.80748e-21 3.10763e-19 2.97238e-19
2.85865e-19 2.73561e-19 1.78992e-21 1.80568e-21 3.10911e-19 2.97382e-19
2.85647e-19 2.73360e-19 1.78863e-21 1.80392e-21 3.11059e-19 2.97526e-19
2.85429e-19 2.73161e-19 1.78737e-21 1.80219e-21 3.11208e-19 2.97671e-19
2.85212e-19 2.72961e-19 1.78615e-21 1.80050e-21 3.11358e-19 2.97816e-19
2.84995e-19 2.72762e-19 1.78497e-21 1.79885e-21 3.11509e-19 2.97963e-19
2.84778e-19 2.72563e-19 1.78383e-21 1.79723e-21 3.11661e-19 2.98110e-19
2.84562e-19 2.72364e-19 1.78272e-21 1.79566e-21 3.11813e-19 2.98258e-19
2.84346e-19 2.72165e-19 1.78166e-21 1.79412e-21 3.11966e-19 2.98407e-19
2.84130e-19 2.71967e-19 1.78064e-21 1.79263e-21 3.12120e-19 2.98556e-19
2.83914e-19 2.71769e-19 1.77965e-21 1.79118e-21 3.12275e-19 2.98707e-19
2.83699e-19 2.71572e-19 1.77871e-21 1.78977e-21 3.12431e-19 2.98858e-19
2.83484e-19 2.71374e-19 1.77781e-21 1.78841e-21 3.12588e-19 2.99010e-19
2.83270e-19 2.71177e-19 1.77695e-21 1.78708e-21 3.12745e-19 2.99163e-19
2.83056e-19 2.70980e-19 1.77614e-21 1.78581e-21 3.12903e-19 2.99316e-19
2.82842e-19 2.70784e-19 1.77536e-21 1.78457e-21 3.13062e-19 2.99471e-19
2.82628e-19 2.70588e-19 1.77463e-21 1.78339e-21 3.13222e-19 2.99626e-19
2.82415e-19 2.70392e-19 1.77395e-21 1.78225e-21 3.13383e-19 2.99782e-19
2.82202e-19 2.70196e-19 1.77330e-21 1.78115e-21 3.13544e-19 2.99939e-19
2.81989e-19 2.70001e-19 1.77271e-21 1.78011e-21 3.13707e-19 3.00097e-19
2.81776e-19 2.69805e-19 1.77215e-21 1.77911e-21 3.13870e-19 3.00255e-19
2.81564e-19 2.69611e-19 1.77165e-21 1.77816e-21 3.14034e-19 3.00414e-19
2.81352e-19 2.69416e-19 1.77119e-21 1.77727e-21 3.14199e-19 3.00574e-19
2.81141e-19 2.69221e-19 1.77077e-21 1.77642e-21 3.14365e-19 3.00735e-19
2.80929e-19 2.69027e-19 1.77040e-21 1.77562e-21 3.14531e-19 3.00897e-19
2.80718e-19 2.68833e-19 1.77008e-21 1.77488e-21 3.14699e-19 3.01059e-19
2.80508e-19 2.68640e-19 1.76981e-21 1.77418e-21 3.14867e-19 3.01223e-19
2.80297e-19 2.68447e-19 1.76959e-21 1.77354e-21 3.15036e-19 3.01387e-19
2.80087e-19 2.68253e-19 1.76941e-21 1.77295e-21 3.15206e-19 3.01552e-19
2.79878e-19 2.68061e-19 1.76928e-21 1.77242e-21 3.15377e-19 3.01717e-19
2.79668e-19 2.67868e-19 1.76920e-21 1.77194e-21 3.15548e-19 3.01884e-19
2.79459e-19 2.67676e-19 1.76916e-21 1.77151e-21 3.15721e-19 3.02051e-19
2.79250e-19 2.67484e-19 1.76917e-21 1.77113e-21 3.15894e-19 3.02219e-19
2.79041e-19 2.67292e-19 1.76923e-21 1.77080e-21 3.16068e-19 3.02389e-19
2.78833e-19 2.67101e-19 1.76933e-21 1.77053e-21 3.16243e-19 3.02558e-19
2.78625e-19 2.66909e-19 1.76949e-21 1.77031e-21 3.16419e-19 3.02729e-19
2.78417e-19 2.66718e-19 1.76968e-21 1.77014e-21 3.16596e-19 3.02901e-19
2.78210e-19 2.66528e-19 1.76993e-21 1.77003e-21 3.16774e-19 3.03073e-19
2.78003e-19 2.66337e-19 1.77022e-21 1.76997e-21 3.16952e-19 3.03246e-19
2.77796e-19 2.66147e-19 1.77056e-21 1.76996e-21 3.17132e-19 3.03420e-19
2.77590e-19 2.65957e-19 1.77094e-21 1.77001e-21 3.17312e-19 3.03595e-19
2.77383e-19 2.65767e-19 1.77137e-21 1.77011e-21 3.17493e-19 3.03770e-19
2.77178e-19 2.65578e-19 1.77185e-21 1.77026e-21 3.17675e-19 3.03947e-19
2.76972e-19 2.65389e-19 1.77237e-21 1.77046e-21 3.17858e-19 3.04124e-19
2.76767e-19 2.65200e-19 1.77294e-21 1.77072e-21 3.18041e-19 3.04302e-19
2.76562e-19 2.65012e-19 1.77355e-21 1.77103e-21 3.18226e-19 3.04481e-19
2.76357e-19 2.64823e-19 1.77421e-21 1.77140e-21 3.18411e-19 3.04661e-19
2.76153e-19 2.64635e-19 1.77491e-21 1.77182e-21 3.18597e-19 3.04842e-19
2.75949e-19 2.64448e-19 1.77566e-21 1.77229e-21 3.18785e-19 3.05023e-19
2.75745e-19 2.64260e-19 1.77645e-21 1.77281e-21 3.18973e-19 3.05206e-19
2.75542e-19 2.64073e-19 1.77729e-21 1.77339e-21 3.19161e-19 3.05389e-19
2.75339e-19 2.63886e-19 1.77817e-21 1.77402e-21 3.19351e-19 3.05573e-19
2.75136e-19 2.63700e-19 1.77909e-21 1.77470e-21 3.19542e-19 3.05758e-19
2.74934e-19 2.63513e-19 1.78006e-21 1.77543e-21 3.19733e-19 3.05943e-19
2.74732e-19 2.63327e-19 1.78106e-21 1.77621e-21 3.19926e-19 3.06130e-19
2.74530e-19 2.63142e-19 1.78211e-21 1.77704e-21 3.20119e-19 3.06317e-19
2.74329e-19 2.62956e-19 1.78320e-21 1.77792e-21 3.20313e-19 3.06506e-19
2.74128e-19 2.62771e-19 1.78433e-21 1.77885e-21 3.20508e-19 3.06695e-19
2.73927e-19 2.62587e-19 1.78550e-21 1.77983e-21 3.20704e-19 3.06885e-19
2.73727e-19 2.62402e-19 1.78671e-21 1.78086e-21 3.20901e-19 3.07076e-19
2.73527e-19 2.62218e-19 1.78796e-21 1.78194e-21 3.21099e-19 3.07267e-19
